521,600,32
522,914,32
523,915,32
524,137,32
525,916,32
526,917,32
527,918,32
528,919,32
529,920,32
530,921,32
531,193,32
532,265,32
533,119,32
534,314,32
535,922,32
536,923,32
537,865,32
538,218,32
539,533,32
540,94,32
541,855,32
542,924,32
543,692,32
544,925,32
545,926,32
546,259,32
547,702,32
548,927,32
549,40,32
550,928,32
551,212,32
552,108,32
553,210,32
554,248,32
555,929,32
556,930,32
557,709,32
558,166,32
559,931,32
560,354,33
561,364,33
562,935,33
563,219,33
564,186,33
565,936,33
566,248,33
567,505,33
568,865,33
569,681,33
570,709,33
571,389,34
572,279,34
573,347,34
574,950,34
575,46,34
576,862,34
577,844,34
578,657,34
579,368,34
580,343,34
581,951,34
582,518,34
583,383,34
584,398,34
585,990,35
586,198,35
587,991,35
588,992,35
589,993,35
590,994,35
591,99,35
592,995,35
593,364,35
594,87,35
595,996,35
596,912,35
597,217,35
598,997,35
599,998,35
600,248,35
601,999,35
602,1000,35
603,964,35
604,1001,35
605,1002,35
606,1003,35
607,692,35
608,1004,35
609,195,35
610,1005,35
611,40,35
612,51,35
613,316,35
614,506,35
615,1025,36
616,190,36
617,1026,36
618,354,36
619,458,36
620,1027,36
621,98,36
622,995,36
623,97,36
624,96,36
625,486,37
626,1032,37
627,1033,37
628,1034,37
629,1035,37
630,1036,37
631,135,37
632,1037,37
633,1038,37
634,693,37
635,1000,37
636,1039,37
637,108,37
638,927,37
639,1040,37
640,1024,37
641,170,37
642,180,38
643,1056,38
644,501,38
645,828,38
646,1057,38
647,594,38
648,700,38
649,1058,38
650,702,38
651,275,38
652,1059,38
653,576,38
654,1060,38
655,1062,39
656,1063,39
657,395,39
658,106,39
659,31,39
660,468,39
661,144,39
662,1064,39
663,1065,39
664,1066,39
665,293,39
666,1067,39
667,13,39
668,876,40
669,1081,40
670,1082,40
671,213,40
672,40,40
673,1075,40
674,94,40
675,1059,40
676,1083,40
677,1084,40
678,1085,40
679,1086,40
680,303,40
681,191,40
682,1087,40
683,149,40
684,965,40
685,31,41
686,396,41
687,66,41
688,463,41
689,647,41
690,462,41
691,1089,41
692,22,41
693,409,41
694,1090,41
695,109,41
696,171,41
697,1093,42
698,240,42
699,1094,42
700,1095,42
701,282,42
702,1096,42
703,459,42
704,929,42
705,669,42
706,1097,42
707,1098,42
708,94,42
709,767,42
710,1099,42
711,204,42
712,112,42
713,1100,42
714,195,42
715,576,42
716,711,43
717,1022,43
718,1117,43
719,426,43
720,25,43
721,883,43
722,49,43
723,1118,43
724,1076,43
725,423,43
726,439,43
727,934,43
728,647,43
729,1119,43
730,104,43
731,424,43
732,381,43
733,21,43
734,171,43
735,60,43
736,783,43
737,1089,43
738,725,43
739,1120,43
740,105,43
741,528,43
742,544,43
743,785,43
744,56,43
745,22,43
746,13,44
747,455,44
748,1128,44
749,1129,44
750,572,44
751,1130,44
752,1022,44
753,1131,44
754,68,44
755,1132,44
756,469,44
757,938,44
758,1133,44
759,13,45
760,1153,45
761,1154,45
762,6,45
763,50,45
764,2,45
765,620,45
766,570,45
767,171,45
768,7,45
769,4,46
770,518,46
771,1130,46
772,985,46
773,784,46
774,31,46
775,396,46
776,1156,46
777,7,46
778,13,46
779,60,46
780,50,46
781,1125,46
782,1157,46
783,2,46
784,68,46
785,418,46
786,106,46
787,345,46
788,1163,47
789,409,47
790,227,47
791,1164,47
792,1023,47
793,140,47
794,428,47
795,542,47
796,647,47
797,293,47
798,298,47
799,877,47
800,543,47
801,109,47
802,171,47
803,1165,47
804,711,47
805,233,47
806,106,47
807,1166,47
808,147,47
809,1167,47
810,63,47
811,1052,47
812,748,47
813,31,48
814,1183,48
815,1184,48
816,399,48
817,424,48
818,437,48
819,1185,48
820,401,48
821,56,48
822,1186,48
823,64,48
824,397,48
825,1187,48
826,635,48
827,1188,48
828,476,48
829,89,48
830,785,48
831,25,48
832,423,48
833,1118,48
834,103,48
835,648,49
836,105,49
837,67,49
838,631,49
839,1191,49
840,883,49
841,25,49
842,1192,49
843,455,49
844,1193,49
845,1194,49
846,103,49
847,1195,49
848,104,49
849,63,49
850,114,50
851,284,50
852,657,50
853,157,50
854,71,50
855,76,50
856,518,50
857,456,50
858,311,50
859,153,50
860,288,50
861,2,50
862,588,50
863,850,50
864,90,50
865,1200,50
866,1201,50
867,1202,50
868,20,50
869,755,50
870,1203,50
871,1213,51
872,1214,51
873,1215,51
874,1216,51
875,1217,51
876,208,51
877,1218,51
878,134,51
879,1219,51
880,1220,51
881,242,51
882,604,51
883,907,51
884,1221,51
885,1228,52
886,1150,52
887,275,52
888,194,52
889,326,52
890,1091,52
891,1229,52
892,1230,52
893,1098,52
894,1231,52
895,1059,52
896,330,52
897,1039,52
898,1232,52
899,1233,52
900,1234,52
901,908,52
902,180,52
903,1068,52
904,1235,52
905,135,52
906,767,52
907,1236,52
908,1237,52
909,571,52
910,922,52
911,112,52
912,453,52
913,405,52
914,331,52
915,985,53
916,1007,53
917,106,53
918,1052,53
919,6,53
920,569,53
921,434,53
922,1241,53
923,13,53
924,396,53
925,2,53
926,332,53
927,108,53
928,1242,53
929,1243,53
930,1244,53
931,1245,53
932,1154,53
933,68,53
934,7,53
935,17,54
936,479,54
937,776,54
938,1247,54
939,368,54
940,157,54
941,47,54
942,1248,54
943,156,54
944,873,54
945,398,54
946,151,54
947,1249,54
948,1250,54
949,284,54
950,977,55
951,1219,55
952,1254,55
953,1255,55
954,99,55
955,94,55
956,137,55
957,188,55
958,1256,55
959,1145,55
960,1257,55
961,180,55
962,263,55
963,363,55
964,1000,55
965,210,55
966,216,55
967,183,55
968,1258,55
969,83,55
970,1259,55
971,313,55
972,462,56
973,566,56
974,1261,56
975,415,56
976,569,56
977,1262,56
978,488,56
979,1263,56
980,1264,56
981,1265,56
982,173,56
983,433,57
984,619,57
985,569,57
986,1192,57
987,634,57
988,1078,57
989,1274,57
990,1015,57
991,542,57
992,938,57
993,1275,57
994,635,57
995,723,57
996,647,58
997,1277,58
998,31,58
999,396,58
1000,64,58
1001,1278,58
1002,465,58
1003,105,58
1004,463,58
1005,171,58
1006,1279,58
1007,528,58
1008,1294,59
1009,334,59
1010,396,59
1011,1015,59
1012,68,59
1013,1295,59
1014,1296,59
1015,110,59
1016,25,59
1017,653,60
1018,1307,60
1019,418,60
1020,345,60
1021,1202,60
1022,875,60
1023,157,60
1024,1291,60
1025,41,60
1026,43,60
1027,398,60
1028,2,60
1029,1047,60
1030,623,60
1031,312,60
1032,1308,60
1033,1315,61
1034,720,61
1035,747,61
1036,1316,61
1037,1317,61
1038,1318,61
1039,617,61
1040,855,61
1041,31,61
1042,188,62
1043,154,62
1044,1345,62
1045,1346,62
1046,1347,62
1047,943,62
1048,1002,62
1049,1348,62
1050,926,62
1051,1349,62
1052,124,62
1053,291,62
1054,1226,62
1055,817,63
1056,1365,63
1057,29,63
1058,28,63
1059,312,63
1060,347,63
1061,1366,63
1062,343,63
1063,496,63
1064,91,63
1065,114,63
1066,280,63
1067,1367,63
1068,1368,63
1069,941,63
1070,1369,63
1071,398,63
1072,765,63
1073,384,63
1074,69,63
1075,1205,63
1076,90,63
1077,1370,63
1078,614,63
1079,279,63
1080,106,63
1081,576,63
1082,1286,63
1083,655,63
1084,385,63
1085,142,64
1086,1374,64
1087,1375,64
1088,1212,64
1089,1305,64
1090,1376,64
1091,1266,64
1092,1377,64
1093,1378,64
1094,539,64
1095,1379,64
1096,464,64
1097,1380,64
1098,377,64
1099,23,64
1100,1381,64
1101,1382,64
1102,580,64
1103,1394,65
1104,1395,65
1105,877,65
1106,512,65
1107,375,65
1108,1317,65
1109,110,65
1110,883,65
1111,58,65
1112,1396,65
1113,547,65
1114,1397,65
1115,380,65
1116,1398,65
1117,1399,65
1118,1400,65
1119,1185,65
1120,1401,65
1121,1402,65
1122,1403,65
1123,1404,65
1124,583,65
1125,274,66
1126,358,66
1127,692,66
1128,1421,66
1129,40,66
1130,928,66
1131,359,66
1132,1039,66
1133,1151,66
1134,1424,67
1135,13,67
1136,467,67
1137,318,67
1138,377,67
1139,240,67
1140,1425,67
1141,430,67
1142,619,67
1143,1,67
1144,433,67
1145,441,67
1146,63,67
1147,142,67
1148,1195,67
1149,1273,67
1150,1432,68
1151,647,68
1152,31,68
1153,1052,68
1154,416,68
1155,1433,68
1156,293,68
1157,1117,68
1158,105,68
1159,451,68
1160,110,68
1161,70,69
1162,156,69
1163,592,69
1164,653,69
1165,1434,69
1166,288,69
1167,116,69
1168,287,69
1169,1364,69
1170,523,69
1171,1448,70
1172,735,70
1173,377,70
1174,1054,70
1175,1222,70
1176,1449,70
1177,32,70
1178,1450,70
1179,1451,70
1180,951,71
1181,114,71
1182,1049,71
1183,653,71
1184,1365,71
1185,1453,71
1186,1286,71
1187,91,71
1188,90,71
1189,383,71
1190,1454,71
1191,496,71
1192,29,71
1193,576,71
1194,347,71
1195,1353,71
1196,712,71
1197,48,71
1198,287,71
1199,1369,71
1200,1205,71
1201,222,72
1202,1455,72
1203,2,72
1204,1456,72
1205,395,72
1206,760,72
1207,290,72
1208,1170,72
1209,47,72
1210,576,72
1211,271,72
1212,631,72
1213,1457,72
1214,774,72
1215,1458,72
1216,409,72
1217,1459,72
1218,29,72
1219,1460,72
1220,1424,72
1221,14,72
1222,224,72
1223,155,72
1224,121,73
1225,1466,73
1226,99,73
1227,1467,73
1228,51,73
1229,506,73
1230,40,73
1231,183,73
1232,88,73
1233,608,74
1234,607,74
1235,76,74
1236,1469,74
1237,218,74
1238,1470,74
1239,364,74
1240,492,74
1241,1471,74
1242,523,75
1243,160,75
1244,591,75
1245,244,75
1246,287,75
1247,1475,75
1248,847,75
1249,47,75
1250,224,75
1251,456,75
1252,530,75
1253,1340,75
1254,773,76
1255,157,76
1256,1201,76
1257,1206,76
1258,518,76
1259,650,76
1260,1482,76
1261,383,76
1262,280,76
1263,845,76
1264,900,76
1265,549,76
1266,1483,76
1267,71,76
1268,1200,76
1269,1338,76
1270,780,76
1271,287,76
1272,808,77
1273,833,77
1274,834,77
1275,1499,77
1276,1500,77
1277,1501,77
1278,269,77
1279,175,77
1280,126,77
1281,1505,78
1282,1506,78
1283,1507,78
1284,19,78
1285,249,78
1286,735,78
1287,1508,78
1288,1323,78
1289,1509,78
1290,65,78
1291,615,79
1292,1000,79
1293,1520,79
1294,1521,79
1295,982,79
1296,1522,79
1297,1523,79
1298,1524,79
1299,1023,79
1300,576,79
1301,340,79
1302,1525,79
1303,927,79
1304,904,79
1305,1180,79
1306,1526,79
1307,596,79
1308,1527,79
1309,1528,79
1310,1216,79
1311,81,79
1312,1038,79
1313,599,79
1314,1529,79
1315,1113,79
1316,1530,79
1317,404,79
1318,929,79
1319,1531,79
1320,967,79
1321,859,79
1322,377,79
1323,354,79
1324,1532,79
1325,1533,79
1326,966,79
1327,789,79
1328,97,79
1329,983,79
1330,738,79
1331,1534,79
1332,1371,79
1333,188,79
1334,1335,79
1335,198,79
1336,1535,79
1337,452,79
1338,914,79
1339,1536,79
1340,511,79
1341,1537,79
1342,1538,79
1343,1539,79
1344,758,79
1345,357,79
1346,535,79
1347,180,79
1348,149,79
1349,308,79
1350,1233,79
1351,405,79
1352,1144,79
1353,506,79
1354,304,79
1355,1171,79
1356,1040,79
1357,41,79
1358,1540,79
1359,119,79
1360,248,79
1361,190,79
1362,40,79
1363,216,79
1364,242,79
1365,1541,79
1366,840,79
1367,1542,79
1368,168,79
1369,1005,79
1370,1543,79
1371,363,79
1372,1544,79
1373,264,79
1374,961,79
1375,1036,79
1376,622,79
1377,1098,79
1378,1545,79
1379,135,79
1380,987,79
1381,600,79
1382,1546,79
1383,154,79
1384,1465,79
1385,1084,79
1386,83,79
1387,1547,79
1388,1549,80
1389,452,80
1390,1550,80
1391,275,80
1392,1551,80
1393,885,80
1394,1171,80
1395,405,80
1396,214,80
1397,363,80
1398,135,80
1399,533,80
1400,1552,80
1401,1119,81
1402,1553,81
1403,1554,81
1404,1555,81
1405,1556,81
1406,1557,81
1407,1558,81
1408,1158,81
1409,814,81
1410,676,81
1411,1289,81
1412,705,81
1413,1559,81
1414,1372,81
1415,1560,81
1416,1561,81
1417,834,81
1418,1562,81
1419,1563,81
1420,1373,81
1421,674,81
1422,800,81
1423,1564,81
1424,1565,81
1425,1293,81
1426,807,81
1427,808,81
1428,1302,81
1429,1566,81
1430,1567,81
1431,1568,81
1432,1569,81
1433,1390,81
1434,1570,81
1435,677,81
1436,1571,81
1437,1501,81
1438,1572,81
1439,1573,81
1440,1574,81
1441,1575,81
1442,84,81
1443,147,82
1444,120,82
1445,318,82
1446,215,82
1447,527,82
1448,612,82
1449,1578,82
1450,783,82
1451,1579,82
1452,31,82
1453,1580,82
1454,455,82
1455,1078,82
1456,189,82
1457,1581,82
1458,109,82
1459,108,82
1460,1582,82
1461,105,82
1462,397,82
1463,1115,82
1464,221,82
1465,883,82
1466,1273,82
1467,171,82
1468,240,82
1469,307,82
1470,103,82
1471,971,82
1472,496,83
1473,657,83
1474,1353,83
1475,650,83
1476,91,83
1477,1205,83
1478,1109,83
1479,498,83
1480,383,83
1481,280,83
1482,1286,83
1483,29,83
1484,368,83
1485,1587,83
1486,346,83
1487,384,83
1488,385,83
1489,1183,84
1490,1592,84
1491,980,84
1492,271,84
1493,476,84
1494,1446,84
1495,582,84
1496,140,84
1497,783,84
1498,55,84
1499,463,84
1500,1595,85
1501,657,85
1502,85,85
1503,287,85
1504,1596,85
1505,1597,85
1506,727,85
1507,1426,85
1508,343,85
1509,551,85
1510,1598,86
1511,1599,86
1512,1098,86
1513,1003,86
1514,885,86
1515,1600,86
1516,180,86
1517,1547,86
1518,95,86
1519,261,86
1520,445,87
1521,1611,87
1522,955,87
1523,50,87
1524,1612,87
1525,1613,87
1526,1157,87
1527,68,87
1528,417,87
1529,1620,88
1530,359,88
1531,40,88
1532,1621,88
1533,1622,88
1534,962,88
1535,1472,88
1536,88,88
1537,1623,88
1538,1009,88
1539,124,88
1540,1624,88
1541,1625,88
1542,689,88
1543,669,88
1544,1091,88
1545,769,88
1546,80,88
1547,291,88
1548,505,88
1549,1467,88
1550,361,88
1551,1035,88
1552,193,88
1553,1105,88
1554,119,88
1555,604,88
1556,96,88
1557,248,88
1558,458,88
1559,1627,89
1560,365,89
1561,1628,89
1562,7,89
1563,1415,89
1564,1196,89
1565,1022,89
1566,298,89
1567,4,89
1568,1629,89
1569,596,90
1570,87,90
1571,692,90
1572,507,90
1573,374,90
1574,894,90
1575,991,90
1576,1310,90
1577,97,90
1578,1226,90
1579,646,90
1580,188,90
1581,212,90
1582,452,90
1583,604,90
1584,1002,90
1585,240,91
1586,141,91
1587,25,91
1588,104,91
1589,31,91
1590,396,91
1591,1274,91
1592,570,91
1593,1643,91
1594,1644,91
1595,722,91
1596,171,91
1597,896,91
1598,883,91
1599,463,91
1600,17,92
1601,631,92
1602,1658,92
1603,1659,92
1604,1660,92
1605,1661,92
1606,1662,92
1607,1194,92
1608,1517,92
1609,1663,92
1610,1674,93
1611,711,93
1612,114,93
1613,669,93
1614,222,93
1615,17,93
1616,1675,93
1617,1452,93
1618,13,93
1619,409,93
1620,1676,93
1621,562,93
1622,576,93
1623,114,94
1624,614,94
1625,113,94
1626,1286,94
1627,279,94
1628,76,94
1629,106,94
1630,277,94
1631,312,94
1632,385,94
1633,46,94
1634,90,94
1635,293,95
1636,491,95
1637,1679,95
1638,240,95
1639,477,95
1640,237,95
1641,25,95
1642,981,95
1643,583,95
1644,335,96
1645,873,96
1646,116,96
1647,157,96
1648,1177,96
1649,117,96
1650,662,96
1651,1353,96
1652,389,96
1653,1206,97
1654,47,97
1655,932,97
1656,900,97
1657,244,97
1658,114,97
1659,764,97
1660,1635,97
1661,531,97
1662,222,97
1663,398,97
1664,343,97
1665,93,97
1666,298,98
1667,423,98
1668,462,98
1669,1415,98
1670,1118,98
1671,747,98
1672,190,98
1673,31,98
1674,415,98
1675,1721,98
1676,1714,98
1677,1722,98
1678,881,98
1679,1723,98
1680,396,98
1681,723,98
1682,1724,98
1683,528,98
1684,542,98
1685,120,98
1686,647,98
1687,145,98
1688,401,98
1689,21,98
1690,62,98
1691,527,98
1692,64,98
1693,399,98
1694,488,98
1695,400,98
1696,1725,98
1697,109,98
1698,1726,99
1699,387,99
1700,1682,99
1701,1727,99
1702,593,99
1703,388,99
1704,1728,99
1705,386,99
1706,1127,99
1707,76,100
1708,765,100
1709,549,100
1710,932,100
1711,1330,100
1712,665,100
1713,287,100
1714,456,100
1715,531,100
1716,397,101
1717,398,101
1718,1243,101
1719,543,101
1720,1592,101
1721,519,101
1722,1115,101
1723,206,101
1724,68,101
1725,528,101
1726,1,101
1727,105,101
1728,131,102
1729,1484,102
1730,1330,102
1731,1406,102
1732,337,102
1733,116,102
1734,1763,102
1735,540,102
1736,1764,102
1737,1765,102
1738,1434,102
1739,75,102
1740,1017,103
1741,211,103
1742,218,103
1743,99,103
1744,1622,103
1745,1766,103
1746,854,103
1747,208,103
1748,758,103
1749,659,103
1750,1443,103
1751,452,103
1752,1217,103
1753,1767,103
1754,1736,103
1755,1768,103
1756,994,103
1757,1282,103
1758,1769,103
1759,713,103
1760,166,103
1761,1469,103
1762,332,103
1763,97,103
1764,505,103
1765,1779,104
1766,458,104
1767,1757,104
1768,333,104
1769,363,104
1770,1035,104
1771,97,104
1772,947,104
1773,108,104
1774,265,104
1775,1355,104
1776,598,104
1777,112,104
1778,608,104
1779,79,104
1780,1349,104
1781,273,105
1782,1359,105
1783,1043,105
1784,620,105
1785,105,105
1786,1792,105
1787,543,105
1788,110,105
1789,31,105
1790,648,105
1791,477,105
1792,1793,105
1793,562,105
1794,237,105
1795,64,105
1796,584,105
1797,397,105
1798,463,105
1799,1794,105
1800,206,105
1801,575,105
1802,742,105
1803,1207,105
1804,1047,105
1805,1800,106
1806,1007,106
1807,526,106
1808,1801,106
1809,876,106
1810,955,106
1811,1802,106
1812,1709,106
1813,43,106
1814,1549,107
1815,1083,107
1816,1526,107
1817,1388,107
1818,208,107
1819,461,107
1820,1532,107
1821,1676,107
1822,867,107
1823,1148,107
1824,188,107
1825,1769,107
1826,1003,107
1827,261,107
1828,1229,107
1829,1806,107
1830,571,107
1831,713,107
1832,306,107
1833,1807,107
1834,508,107
1835,1808,107
1836,99,107
1837,627,107
1838,452,107
1839,97,107
1840,304,107
1841,135,107
1842,94,107
1843,1809,107
1844,79,107
1845,1097,107
1846,758,107
1847,195,108
1848,507,108
1849,217,108
1850,825,108
1851,700,108
1852,1069,108
1853,484,108
1854,1640,108
1855,137,108
1856,770,108
1857,452,108
1858,221,108
1859,1682,108
1860,492,108
1861,1813,109
1862,1814,109
1863,669,109
1864,920,109
1865,1815,109
1866,361,109
1867,1816,109
1868,1817,109
1869,1818,109
1870,789,109
1871,1819,109
1872,327,110
1873,1820,110
1874,1103,110
1875,209,110
1876,51,110
1877,1328,110
1878,503,110
1879,757,110
1880,506,110
1881,788,110
1882,1821,110
1883,859,110
1884,1068,110
1885,1151,110
1886,194,110
1887,168,110
1888,693,110
1889,2,110
1890,112,110
1891,56,111
1892,1831,111
1893,551,111
1894,1007,111
1895,1484,111
1896,549,111
1897,1832,111
1898,550,111
1899,157,111
1900,326,111
1901,932,111
1902,206,111
1903,1833,111
1904,151,111
1905,71,111
1906,368,111
1907,131,111
1908,337,111
1909,282,111
1910,335,111
1911,1406,111
1912,1338,111
1913,106,111
1914,1412,111
1915,287,111
1916,765,111
1917,17,111
1918,224,111
1919,312,111
1920,771,111
1921,131,112
1922,851,112
1923,653,112
1924,162,112
1925,224,112
1926,93,112
1927,591,112
1928,1248,112
1929,665,112
1930,72,112
1931,588,112
1932,1833,112
1933,157,112
1934,1124,113
1935,1842,113
1936,745,113
1937,1843,113
1938,1844,113
1939,140,113
1940,1745,113
1941,1845,113
1942,777,113
1943,272,113
1944,1848,114
1945,1609,114
1946,212,114
1947,1530,114
1948,593,114
1949,1002,114
1950,190,114
1951,1849,114
1952,894,114
1953,1850,114
1954,1385,114
1955,483,114
1956,1851,114
1957,691,114
1958,1852,114
1959,928,114
1960,1853,114
1961,1144,114
1962,403,114
1963,1854,114
1964,452,114
1965,615,114
1966,137,114
1967,352,114
1968,377,115
1969,1451,115
1970,1858,115
1971,1859,115
1972,1860,115
1973,580,115
1974,824,115
1975,1548,115
1976,1861,115
1977,16,115
1978,301,115
1979,1862,115
1980,1490,115
1981,1323,115
1982,1863,115
1983,1179,115
1984,1864,115
1985,539,115
1986,464,115
1987,1212,115
1988,1865,115
1989,19,115
1990,1866,115
1991,1867,115
1992,425,116
1993,142,116
1994,31,116
1995,1153,116
1996,271,116
1997,13,116
1998,178,116
1999,1152,116
2000,1877,116
2001,206,116
2002,1878,116
2003,105,116
2004,89,116
2005,783,116
2006,383,116
2007,726,116
2008,747,116
2009,455,116
2010,1330,116
2011,399,116
2012,1078,116
2013,463,116
2014,120,116
2015,413,116
2016,461,116
2017,71,117
2018,368,117
2019,288,117
2020,287,117
2021,1152,117
2022,587,117
2023,456,117
2024,847,117
2025,1182,117
2026,623,117
2027,138,117
2028,17,117
2029,519,117
2030,1880,117
2031,85,117
2032,591,117
2033,1881,118
2034,542,118
2035,396,118
2036,60,118
2037,1188,118
2038,63,118
2039,4,118
2040,543,118
2041,103,118
2042,1675,118
2043,584,118
2044,206,118
2045,296,118
2046,105,118
2047,447,118
2048,1882,119
2049,1494,119
2050,94,119
2051,112,119
2052,193,119
2053,1883,119
2054,1785,119
2055,1171,119
2056,119,119
2057,931,119
2058,520,120
2059,1200,120
2060,106,120
2061,330,120
2062,13,120
