2849,2196,169
2854,31,170
2861,634,170
2900,646,173
2912,47,174
2915,279,174
2926,873,174
2931,588,174
2937,1336,174
2943,518,174
2960,165,175
3014,430,177
3015,706,177
3049,1897,177
3050,1715,177
3058,758,178
3067,1488,178
3068,1091,179
3070,571,179
3092,2281,181
3096,2282,181
3106,906,182
3111,2296,182
3123,279,183
3142,290,185
3145,159,185
3153,2041,185
3156,83,185
3157,105,186
3171,2321,187
3180,1012,187
3196,668,188
3222,1152,191
3223,521,191
3224,17,191
3228,116,191
3247,76,192
3250,95,193
3261,482,193
3268,31,194
3286,969,195
3319,956,196
3322,824,196
3323,90,197
3327,280,197
3328,776,197
3332,1587,197
3342,1504,198
3345,287,198
3359,403,199
3366,374,200
3411,433,203
3414,584,203
3453,863,204
3467,70,204
3474,399,205
3485,385,206
3494,2420,207
3519,785,207
3525,477,207
3534,583,207
3536,463,207
3538,2000,207
3540,433,207
3556,1714,209
3557,1398,209
3565,145,209
3596,280,210
3610,224,212
3622,223,212
3626,873,212
3641,662,212
3642,47,212
3661,551,214
3663,496,214
3666,91,214
3676,1003,215
3681,652,216
3687,2452,216
3713,924,218
3722,2205,219
3737,2254,219
3748,1773,220
3753,48,220
3757,114,220
3761,1539,221
3773,1624,222
3779,453,222
3781,669,222
3812,509,224
3858,69,227
3878,2522,229
3882,833,229
3892,771,230
3899,2525,230
3901,284,230
3902,755,230
3904,1503,230
3939,91,233
3957,347,234
3963,1039,235
3978,418,236
3981,2555,237
3984,248,237
3986,261,237
3989,2158,237
4006,725,238
4016,135,239
4040,170,241
4046,2063,242
4067,789,243
4077,656,244
4101,149,246
4105,259,246
4107,1148,246
4118,180,246
4127,463,247
4129,617,247
4134,31,247
4136,1023,247
4180,423,249
4200,406,250
4217,626,251
4230,2630,252
4231,157,252
4243,565,252
4250,147,252
4262,396,252
4281,1452,252
4288,64,252
4302,237,252
4315,115,253
4318,105,253
4333,714,254
4342,1052,255
4346,1491,255
4358,1295,255
4361,2471,255
4363,2647,256
4364,61,256
4384,105,256
4391,751,256
4405,1036,258
4422,2250,260
4461,318,262
4475,702,263
4476,135,263
4502,985,264
4507,103,264
4510,390,264
4542,445,265
4544,517,265
4562,914,266
4582,928,266
4591,908,266
4600,1624,266
4601,501,266
4605,2688,266
4618,135,267
4629,1230,267
4646,1738,268
4672,327,271
4694,460,273
4715,31,275
4717,1288,275
4719,298,275
4724,1115,275
4735,607,276
4745,1427,277
4746,2316,277
4762,1946,278
4763,591,279
4769,244,279
4771,780,279
4780,1353,280
4784,1286,280
4827,1541,283
4876,424,287
4883,567,287
4894,2738,288
4909,189,290
4912,195,290
4935,570,291
4946,462,292
4967,189,294
4971,1018,294
4992,7,296
5009,244,297
5012,2765,298
5013,1985,298
5015,2766,298
5019,1956,298
5036,396,300
5045,2769,300
5064,400,301
5066,503,301
5071,1064,301
5080,302,301
5082,2773,302
5083,1110,302
5085,2418,302
5104,130,302
5111,838,303
5118,154,303
5120,248,303
5166,248,307
5168,1007,307
5174,34,307
5199,1002,309
5200,1014,309
5206,423,310
5215,318,310
5220,414,310
5226,1697,310
5240,1089,311
5250,102,311
5254,1508,312
5257,1431,312
5287,155,314
5288,541,314
5290,1549,315
5294,198,315
5303,966,315
5304,40,315
5320,669,316
5326,1091,317
5341,1337,318
5381,2848,320
5391,523,320
5393,346,320
5406,488,321
5411,1268,321
5413,462,321
5418,2209,321
5429,1549,322
5446,157,323
5449,93,323
5457,1041,324
5463,1193,324
5465,928,325
5472,840,325
5473,95,325
5490,430,326
5491,234,326
5492,1201,326
5499,963,327
5515,91,328
5518,1898,329
5534,942,330
5537,885,330
5542,1501,331
5556,1293,331
5557,1390,331
5567,1018,332
5605,2886,334
5616,501,334
5619,166,335
5625,2444,335
5627,1552,335
5638,1009,336
5651,1697,337
5654,1207,337
5664,2485,338
5683,2426,340
5686,2460,340
5704,2898,341
5709,1794,341
5740,527,344
5745,150,344
5763,434,345
5765,2536,345
5769,1935,346
5785,313,346
5797,1208,346
5813,1140,347
5820,498,348
5825,1297,348
5828,91,348
5831,1549,349
5847,34,349
5853,2928,350
5864,166,350
5866,254,351
5873,1951,351
5901,1371,352
5907,452,352
5917,1017,353
5950,627,356
5976,2678,358
5979,1017,359
5992,713,359
6010,1426,360
6012,91,360
6024,33,360
6025,1202,360
6028,518,361
6030,344,361
6035,765,361
6037,449,362
6047,1900,363
6059,631,364
6066,110,364
6069,528,365
6093,95,367
6095,154,367
6096,1035,367
6100,720,367
6101,886,367
6104,1741,368
6119,2099,369
6121,17,369
6128,1075,370
6139,1068,371
6142,123,371
6148,2223,372
6160,1393,373
6161,1642,373
6178,1245,374
6183,2619,374
6186,2948,374
6205,329,374
6213,881,375
6214,7,375
6219,226,375
6229,60,375
6237,31,375
6238,50,375
6246,971,375
6250,56,375
6261,931,376
6295,29,380
6299,1369,380
6300,826,380
6301,91,380
6314,1841,381
6321,60,382
6324,13,382
6329,2991,383
6345,332,383
6355,396,384
6357,2648,384
6368,1697,384
6382,921,385
6384,259,385
6385,1814,385
6394,1059,386
6396,1091,386
6399,1309,386
6439,1069,389
6440,1314,389
6445,359,389
6466,900,391
6484,49,392
6489,2014,393
6498,2639,393
6513,409,394
6519,171,394
6540,105,394
6547,25,394
6556,2973,395
6565,1118,396
6570,1679,396
6575,164,396
6576,543,397
6581,2,397
6583,2488,397
6586,1251,398
6589,2730,398
6597,2210,398
6616,2782,399
6623,1025,399
6624,769,399
6632,3040,400
6645,667,400
6652,3046,400
6655,474,400
6661,424,400
6663,71,400
6665,423,400
6673,2419,400
6676,2927,400
6681,198,400
6689,722,400
6696,32,400
6700,528,400
6701,2349,400
6702,6,400
6703,108,400
6730,3054,400
6732,2742,400
6745,3055,400
6755,2203,400
6761,301,400
6777,649,400
6779,532,400
6780,56,400
6793,2141,400
6800,2386,400
6803,548,400
6817,937,400
6832,1119,400
6836,620,400
6860,2014,400
6874,116,400
6877,1031,400
6890,3075,400
6913,1091,400
6916,237,400
6917,2570,400
6919,222,400
6920,506,400
6921,3078,400
6930,2413,400
6932,540,400
6937,572,400
6957,2134,401
6958,249,401
6959,3087,401
6963,2335,401
6975,711,402
6986,3092,402
6994,357,403
6997,195,403
7018,194,405
7033,658,405
7034,1132,406
7064,745,408
7076,1592,409
7083,2140,409
7098,366,409
7105,3110,409
7112,474,409
7154,1093,411
7155,3113,411
7161,1142,411
7165,2796,411
7172,195,411
7207,207,412
7241,439,414
7253,844,415
7259,3124,416
7270,377,416
7300,235,416
7302,3129,416
7308,1230,416
7321,124,417
7338,1184,418
7346,374,419
7358,1488,420
7364,3138,420
7373,363,421
7377,261,421
7378,1081,421
7380,452,421
7385,97,421
7397,2378,422
7403,2374,422
7409,188,423
7428,1214,425
7442,2889,426
7443,455,426
7451,13,427
7454,668,427
7463,171,427
7484,120,429
7493,2514,429
7495,725,429
7516,51,430
7522,31,430
7527,2141,431
7530,1581,431
7532,66,431
7533,25,431
7543,384,432
7546,74,432
7552,26,433
7553,19,433
7563,1961,434
7564,1032,434
7581,505,434
7591,433,435
7596,2546,436
7618,713,438
7624,1093,438
7627,2607,438
7631,1524,438
7635,3168,438
7675,2744,439
7681,619,439
7686,548,439
7687,68,439
7706,3008,441
7707,330,441
7715,607,442
7731,2190,444
7732,697,444
7736,559,444
7753,2056,445
7754,2319,445
7768,31,447
7777,333,448
7788,1925,448
7795,93,449
7798,7,449
7806,13,450
7821,3196,451
7829,3197,451
7853,709,451
7857,570,451
7873,1000,451
7895,3201,451
7899,343,451
7908,587,451
7911,166,452
7919,1103,453
7920,1239,453
7931,693,454
7938,492,454
7951,2049,455
7955,273,455
7961,171,455
7967,1966,455
7976,1003,456
7987,1545,456
7990,3218,457
8005,1154,458
8006,6,458
8008,883,458
8010,3223,458
8031,68,458
8036,939,459
8037,2778,459
8054,452,460
8056,364,460
8068,293,461
8070,1869,462
8076,301,462
8101,1602,464
8104,97,465
8106,1768,465
8131,195,466
8136,1018,466
8173,2374,469
8175,256,470
8190,783,471
8193,3248,471
8227,154,473
8247,2356,475
8259,920,475
8260,166,475
8277,2908,476
8320,979,479
8343,349,480
8347,327,480
8348,2215,480
8352,1003,480
8353,31,481
8376,620,483
8385,105,483
8387,3265,483
8421,597,486
8445,1025,486
8446,195,486
8458,3271,486
8460,3276,487
8471,1307,488
8472,43,488
8487,280,489
8495,2853,490
8530,2825,492
8536,1724,493
8546,76,493
8556,227,494
8558,474,494
8560,3286,494
8565,761,494
8566,527,494
8580,40,495
8606,2413,497
8627,900,499
8645,533,500
8657,626,501
8661,704,501
8675,570,502
8684,171,502
8693,3298,502
8709,399,502
8722,2613,502
8731,1590,503
8737,122,504
8741,404,504
8759,3307,506
8760,1233,506
8770,188,507
8791,1096,509
8793,882,509
8799,1638,510
8807,1194,510
8824,31,512
8829,570,512
8831,927,512
8834,420,512
8858,1286,514
8866,1482,514
8871,51,515
8872,89,515
8875,980,515
8876,285,515
8879,3059,515
8884,2141,515
8885,433,515
8892,431,515
8902,3315,515
8912,1334,515
8922,1113,516
8928,306,516
8953,634,517
8984,914,519
8985,1081,520
8989,67,520
9003,731,520
9012,248,520
9017,3258,520
9026,2522,521
9028,914,522
9031,669,522
9037,41,522
9049,741,523
9050,566,523
9053,240,523
9054,31,523
9058,1128,523
9072,475,523
9074,1118,523
9087,1697,524
9102,41,525
9108,508,525
9117,66,526
9118,882,526
9135,423,526
9136,619,526
9153,2514,526
9163,476,526
9182,1118,526
9191,139,527
9198,137,527
9200,414,527
9201,112,528
9206,967,528
9207,78,528
9208,754,528
9221,1797,529
9224,806,529
9231,883,530
9240,711,531
9254,3347,532
9274,2212,533
9291,2100,533
9295,344,533
9303,3351,534
9304,650,534
9327,653,536
9357,993,540
9376,414,2708
9377,3571,2708
9385,364,2708
9411,845,2708
9423,2452,2708
9425,2238,2708
9436,662,2708
9441,420,2708
9451,3111,2708
9474,928,2709
9486,3977,2709
9500,1923,2710
9516,2020,2712
9524,217,2713
9539,364,2713
9589,1438,2716
9594,3403,2716
9599,64,2716
9605,214,2717
9612,646,2717
9613,627,2717
9621,693,2717
9632,302,2718
9643,2316,2719
9659,13,2720
9660,1358,2720
9669,240,2721
9675,50,2722
9683,105,2722
9692,60,2722
9693,102,2722
9703,430,2723
9705,584,2723
9708,619,2723
9727,1157,2725
9736,543,2725
9738,2848,2726
9744,312,2726
9755,764,2726
9759,2028,2727
9775,226,2727
9778,455,2727
9802,1245,3930
9806,87,3930
9812,135,3930
9814,307,3930
9819,597,3931
9822,37,3931
9823,1091,3931
9825,364,3931
9839,608,3931
9845,2053,3932
9860,1776,3933
9861,3049,3933
9868,2965,3933
9874,1405,3933
9887,142,3933
9896,1380,3933
9906,1497,3933
9910,402,3933
9911,3564,3933
9919,763,3933
9920,2766,3933
9927,2054,3933
9928,3476,3933
9946,1410,3933
9960,2067,3933
9981,2506,3935
9985,351,3935
9998,1536,3935
10009,1093,3937
10052,614,3941
10059,1329,3941
10063,1999,3942
10066,490,3942
10070,2036,3942
10075,461,3942
10080,1043,3942
10100,2186,3943
10101,31,3943
10113,3513,3944
10115,535,3945
10125,1384,3945
10170,29,3948
10175,47,3948
10179,287,3949
10184,93,3949
10188,716,3950
10193,52,3950
10209,1549,3951
10214,865,3951
10215,684,3951
10218,3626,3951
10222,825,3951
10228,1007,3952
10229,423,3952
10241,206,3952
10246,939,3952
10248,3495,3952
10282,1629,3952
10288,726,3952
10294,725,3952
10315,990,3954
10340,533,3955
10346,622,3955
10357,570,3956
10378,7,3958
10386,513,3958
10391,401,3959
10403,1115,3959
10404,2258,3959
10408,64,3959
10424,3128,3959
10434,583,3959
10444,3229,3960
10447,399,3960
10471,593,3961
10472,99,3961
10473,2741,3961
10475,274,3961
10477,1121,3961
10484,1123,3961
10489,3370,3962
10511,125,3963
10520,772,3963
10542,2156,3965
10548,2344,3966
10570,966,3967
10578,1169,3967
10580,195,3967
10581,961,3967
10593,813,3968
10603,2215,3969
10630,867,3970
10636,1151,3971
10658,900,3972
10660,933,3972
10664,932,3972
10675,725,3973
10683,1661,3974
10713,1000,3977
10727,1136,3979
10752,110,3981
10765,2154,3982
10766,275,3982
10767,484,3982
10768,2309,3982
10781,105,3983
10803,7,3983
10814,583,3983
10837,71,3985
10855,2,3987
10870,2397,3989
10877,539,3989
10884,403,3990
10890,1529,3990
10899,1155,3990
10910,1841,3990
10915,533,3990
10916,373,3990
10917,2084,3990
10931,31,3991
10937,1,3991
10971,164,3994
10975,438,3994
10976,3391,3995
10987,2049,3996
11003,128,3997
11005,3614,3997
11008,1382,3997
11009,1804,3997
11011,765,3998
11013,1177,3998
11056,2524,4001
11059,3116,4001
11070,389,4002
11074,1329,4002
11081,817,4003
11083,383,4003
11088,1203,4003
11089,1205,4003
11092,952,4003
11093,3564,4004
11104,3310,4004
11105,1772,4004
11107,1303,4004
11113,763,4004
11121,686,4005
11128,1462,4006
11144,1353,4007
11145,518,4007
11156,1002,4008
11161,275,4008
11173,684,4010
11202,171,4012
11205,2613,4012
11227,853,4013
11231,362,4013
11232,87,4013
11240,712,4013
11250,7,4014
11251,548,4014
11254,463,4014
11283,893,4016
11299,90,4017
11304,157,4018
11324,1329,4020
11350,114,4023
11360,686,4024
11368,279,4025
11369,384,4025
11389,68,4026
11413,399,4027
11418,478,4027
11419,1628,4027
11435,181,4028
11437,1228,4028
11440,384,4029
11443,1353,4029
11479,940,4032
11480,2094,4032
11483,1697,4032
11484,64,4032
11487,31,4033
11496,188,4034
11499,2880,4034
11543,68,4037
11564,1593,4039
11572,4013,4040
11577,372,4040
11578,948,4040
11583,1605,4041
11586,546,4041
11601,535,4042
11603,840,4042
11610,2548,4043
11616,257,4043
11620,2348,4043
11631,251,4044
11643,2056,4045
11645,1444,4045
11649,212,4046
11655,206,4046
11663,52,4047
11664,363,4047
11680,273,4048
11723,3492,4049
11731,1345,4050
11734,1003,4050
11743,461,4050
11764,888,4052
11765,377,4052
11772,1286,4053
11783,2557,4054
11784,2806,4054
11803,63,4054
11818,1769,4055
11824,646,4055
11837,2,4056
11845,1104,4056
11849,377,4056
11854,901,4057
11856,69,4057
11882,43,4060
11925,380,4061
11936,1265,4061
11952,1206,4062
11968,1263,4064
11973,647,4064
11984,104,4064
12030,1808,540
12034,1140,540
12050,329,541
12069,1569,543
12077,1499,543
12079,833,543
12086,111,544
12090,669,545
12092,119,545
12096,188,545
12105,3364,546
12110,195,546
12123,383,547
12125,1434,547
12137,654,547
12145,990,548
12152,840,548
12170,13,550
12176,617,550
12184,68,550
12194,1157,550
12201,1545,551
12205,2885,551
12206,2810,551
12210,1854,551
12211,502,551
12213,867,551
12226,1043,552
12227,1076,552
12234,570,552
12238,985,553
12239,409,553
12240,877,553
12248,1022,553
12252,743,553
12262,403,554
12270,929,554
12289,3380,556
12293,3381,556
12296,3383,556
12317,955,558
12324,919,558
12355,697,560
12361,94,560
12363,627,560
12368,3396,561
12373,1390,561
12391,2038,562
12392,411,562
12399,1148,563
12401,966,563
12406,1003,563
12422,1918,564
12434,248,564
12438,1353,565
12457,1664,566
12461,40,567
12467,81,567
12471,1252,567
12507,911,569
12519,3410,570
12538,399,570
12561,969,572
12565,1103,573
12568,926,573
12569,1087,573
12585,2972,575
12586,3315,575
12589,636,575
12605,31,577
12616,2354,577
12617,610,577
12622,363,577
12638,190,579
12668,1205,581
12670,63,582
12682,171,582
12685,2385,583
12686,227,583
12689,954,583
12691,312,583
12695,3061,583
12708,3431,583
12712,3432,583
12715,3434,583
12718,141,583
12738,2112,585
12741,3438,585
12743,2052,585
12744,1176,585
12749,3439,586
12752,877,586
12762,104,586
12763,105,586
12775,420,587
12785,3441,587
12788,233,587
12790,1122,588
12816,2917,589
12819,340,589
12821,3261,589
12822,3262,589
12828,264,589
12837,117,590
12846,1763,590
12852,183,591
12861,845,592
12874,1003,593
12890,3453,593
12897,987,593
12898,94,593
12908,259,593
12925,368,595
12956,112,597
12957,188,597
12970,927,598
12976,3394,598
12979,1525,599
12983,2295,599
13007,112,601
13023,2189,602
13030,1330,602
13040,2292,603
13054,240,604
13065,1536,605
13066,1228,605
13068,3468,605
13070,218,605
13078,1089,606
13082,110,606
13092,31,607
13112,2230,608
13118,1542,609
13129,1855,610
13140,1856,611
13143,1436,611
13147,3363,611
13149,658,611
13180,30,613
13195,1056,614
13200,31,615
13201,548,615
13219,64,617
13230,112,617
13240,2437,618
13242,399,619
13243,463,619
13247,667,619
13251,3485,619
13258,396,619
13262,1015,619
13265,2,619
13286,434,619
13306,692,621
13313,359,621
13314,349,621
13328,415,622
13335,1928,623
13341,991,623
13342,1386,623
13365,2201,624
13380,1573,625
13400,2717,627
13405,1507,627
13408,87,628
13414,3469,628
13424,2205,629
13472,868,631
13478,306,631
13499,294,632
13510,987,634
13521,1806,635
13532,886,635
13543,2083,635
13548,3285,636
13569,157,637
13597,240,638
13598,372,638
13602,401,638
13604,67,638
13614,987,639
13619,1550,639
13629,1270,639
13646,3518,639
13653,1791,639
13660,492,639
13664,1624,639
13671,3520,639
13676,2389,639
13693,936,640
13733,29,643
13740,90,643
13746,3523,644
13780,642,644
13782,56,644
13783,954,644
13784,390,644
13801,362,646
13808,1060,646
13809,1881,647
13869,1695,649
13899,2159,651
13903,758,651
13921,481,652
13938,1689,652
13946,2779,652
13948,1684,652
13949,1319,652
13969,1503,654
13972,1275,654
13995,1652,655
14002,1675,656
14014,900,656
14036,700,657
14039,2052,657
14043,2678,657
14050,1305,658
14054,2939,658
14058,3152,659
14073,1252,660
14087,1537,660
14093,627,660
14105,275,660
14112,426,660
14114,1036,660
14122,1598,660
14129,186,660
14131,137,660
14135,751,661
14139,2119,661
14144,3547,661
14173,91,663
14180,873,663
14182,816,663
14194,596,665
14244,31,669
14246,63,669
14247,108,669
14250,723,669
14265,396,671
14272,1192,671
14277,509,672
14297,287,673
14319,112,674
14324,329,674
14326,94,674
14341,1052,676
14344,1675,676
14355,400,676
14356,60,676
14370,885,677
14382,1918,679
14383,458,679
14391,248,679
14392,1091,679
14393,1040,679
14406,3570,681
14414,166,681
14421,197,681
14442,2066,682
14443,3571,682
14445,13,682
14460,885,683
14480,1579,684
14483,311,685
14496,759,686
14499,284,686
14506,3575,686
14543,1047,689
14551,21,690
14571,373,692
14572,709,692
14574,274,692
14580,1140,692
14582,2215,692
14584,51,692
14598,235,693
14603,3577,693
14607,102,693
14610,747,693
14616,784,693
14625,242,694
14629,914,694
14642,884,694
14653,185,694
14670,853,696
14673,947,696
14691,3533,696
14723,2086,698
14730,195,698
14743,3585,700
14758,1085,701
14762,247,701
14764,94,701
14782,1642,703
14786,2731,703
14792,2562,703
14803,2321,703
14805,2735,703
14823,233,705
14834,7,705
14859,157,706
14869,259,707
14899,2034,708
14909,360,708
14928,3234,710
14962,287,712
14967,1059,713
14971,1228,713
14980,1349,714
14997,40,715
15011,1239,716
15014,1600,716
15016,519,716
15017,720,716
15018,923,716
15030,31,718
15052,3601,719
15056,711,720
15059,413,720
15068,1794,721
15091,233,723
15106,713,724
15127,2199,725
15135,99,725
15146,222,726
15161,462,727
15189,68,727
15199,447,728
15244,530,731
15246,1146,731
15263,3038,733
15267,3495,733
15286,542,734
15288,634,734
15294,2874,735
15299,2159,735
15313,1346,737
15319,1479,737
15331,2178,737
15334,2838,737
15337,372,737
15355,914,739
15357,193,739
15360,897,739
15364,991,739
15376,893,739
15379,287,740
15380,90,740
15383,71,740
15397,83,741
15398,232,741
15399,2075,741
15410,1521,742
15415,466,742
15445,834,743
15465,669,745
15471,2219,746
15474,17,746
15475,2792,746
15476,531,746
15492,542,748
15496,31,748
15501,1241,749
15508,77,749
15516,166,749
15522,120,750
15525,506,750
15527,168,750
15540,3584,752
15543,1647,752
15545,2161,752
15585,1334,755
15587,1639,755
15597,647,756
15606,2258,756
15625,647,758
15626,31,758
15635,1017,759
15650,372,759
15651,506,759
15654,950,760
15657,46,760
15671,2030,761
15676,2968,761
15680,1088,761
15706,840,762
15723,1228,763
15725,1059,763
15734,1018,764
15748,156,765
15752,2211,765
15762,724,766
15763,1,766
15767,725,766
15768,56,766
15815,3162,768
15846,63,769
15850,724,770
15858,445,771
15875,1252,773
15894,330,774
15897,2,774
15901,68,774
15909,1003,775
15917,931,775
15927,3467,776
15936,919,777
15956,183,778
15984,1345,781
15995,190,781
15996,1849,781
15999,617,782
16002,2205,782
16022,1322,783
16050,997,783
16059,366,783
16060,400,783
16077,235,783
16082,980,783
16087,984,783
16099,117,784
16115,1848,786
16121,1526,786
16125,120,787
16129,6,787
16132,1503,787
16135,68,787
16152,819,789
16154,3430,789
16162,712,790
16190,654,791
16194,47,791
16201,188,792
16212,186,792
16220,463,793
16228,593,794
16242,518,795
16253,1098,795
16267,3354,796
16290,304,798
16296,2270,799
16297,235,799
16313,409,800
16321,1618,800
16323,747,800
16324,50,800
16325,1787,801
16327,180,801
16370,709,802
16389,470,804
16397,68,804
16400,479,805
16414,148,806
16415,723,806
16431,1367,807
16433,114,807
16453,1041,807
16460,390,807
16461,3677,807
16495,210,807
16498,312,807
16501,63,807
16509,241,807
16513,461,807
16521,654,807
16532,3657,807
16533,93,807
16545,1047,808
16546,2725,808
16550,647,808
16601,2099,810
16603,345,810
16614,1671,811
16629,614,812
16632,90,812
16637,1427,813
16643,249,813
16646,1017,814
16647,430,814
16650,141,814
16666,985,814
16669,294,814
16679,5,814
16681,1709,814
16700,31,816
16703,1132,816
16729,248,818
16733,242,818
16801,381,824
16811,396,825
16812,3688,825
16813,330,825
16837,1928,827
16841,2484,827
16852,967,827
16854,3695,828
16867,2611,828
16870,237,828
16874,1827,828
16885,377,829
16891,1071,829
16938,3707,833
16966,359,836
16974,13,837
16986,309,837
16994,502,837
17017,31,838
17020,3708,838
17021,726,838
17045,1419,840
17068,1151,841
17081,914,842
17086,885,842
17096,170,843
17104,2147,844
17120,747,845
17122,226,845
17126,17,845
17132,875,845
17155,163,845
17159,171,845
17162,1130,845
17163,455,845
17168,235,845
17181,2561,845
17183,527,845
17197,826,846
17206,1174,847
17224,504,848
17228,40,848
17243,1329,849
17263,1349,850
17280,2671,851
17327,370,853
17361,720,855
17366,452,856
17404,485,858
17411,614,859
17417,1033,860
17424,1270,860
17431,3186,861
17444,1859,862
17470,3274,863
17476,712,863
17478,91,863
17479,623,863
17514,33,863
17520,92,864
17546,893,866
17550,865,866
17560,60,867
17597,1722,870
17620,1598,871
17622,349,871
17635,2907,872
17667,287,874
17672,863,874
17681,800,875
17689,68,875
17695,2965,876
17731,3732,877
17755,31,877
17779,1392,878
17781,508,878
17802,2134,880
17809,249,880
17825,385,882
17831,69,882
17838,1908,883
17852,3480,883
17873,456,884
17877,662,884
17879,344,884
17882,1309,885
17893,420,886
17904,907,887
17916,462,888
17930,2553,889
17935,2103,889
17941,1529,889
17950,1761,890
17956,1948,890
17962,817,891
17963,279,891
17994,2198,893
17995,112,893
18004,513,893
18009,2156,894
18011,631,894
18031,665,896
18034,518,896
18038,765,896
18042,17,896
18049,2551,896
18060,114,896
18083,68,897
18108,3746,899
18114,3541,899
18139,284,901
18176,447,903
18180,521,904
18190,1716,904
18191,3238,904
18214,826,904
18217,873,904
18221,283,904
18227,381,905
18236,3562,906
18238,3630,906
18242,810,906
18246,1812,907
18255,2094,908
18264,668,909
18266,3081,909
18267,240,909
18273,2648,909
18293,118,911
18294,518,911
18301,860,911
18325,463,912
18331,2494,913
18335,2266,913
18374,91,916
18380,69,916
18405,2547,918
18422,549,919
18428,1705,920
18437,70,921
18438,498,921
18455,254,922
18473,927,924
18481,3767,924
18485,1121,924
18495,3476,925
18513,1625,926
18525,94,927
18532,458,927
18537,1084,927
18539,505,927
18549,384,928
18556,2,928
18558,2653,929
18583,428,930
18591,1022,930
18639,1406,933
18667,2991,934
18676,364,935
18695,102,936
18698,747,936
18699,31,936
18707,1792,936
18710,3564,937
18732,104,938
18735,3163,939
18736,389,939
18742,4,939
18772,452,941
18773,3517,941
18786,2504,942
18794,60,943
18804,2083,944
18806,132,944
18811,216,944
18813,1239,944
18814,2007,944
18839,335,945
18841,47,945
18846,641,945
18868,189,947
18869,137,947
18878,27,948
18886,2459,949
18894,1484,949
18902,31,950
18907,240,950
18918,31,951
